track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,,,,,,,,,,, 
0U5TPIPvd8iAWsQ48Vb2Dp,Sikam Szampan,Mr. Polska,56,Sikam Szampan,5/22/2019,0.933,,,,,,,,,,,
3wngJxsQ68D5k6GOWEJsXl,Bonnie & Clyde,BLACHA,48,Bonnie & Clyde,5/10/2019,0.758,,,,,,,,,,,
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),Mustard,31,Pure Water (with Migos),1/16/2019,0.68,,,,,,,,,,,
710n65RKfq0DtcRxxoQoV4,Oznaka Mężczyzn,Young Igi,47,Oznaka Mężczyzn,3/7/2019,0.766,,,,,,,,,,,
68poZGRClFTzLdeRz9X0M2,Panini,Lil Nas X,13,Panini,6/20/2019,0.703,,,,,,,,,,,
61u7CLDwOodpdENZTTsxUd,7 5 0,Malik Montana,56,7 5 0,5/15/2019,0.777,,,,,,,,,,,
3hk7R2aaNlFhhepP7CsfvO,Poza Kontrolą,Tymek,56,Poza Kontrolą,2/7/2019,0.805,,,,,,,,,,,
7eDlTzIJfAsbUtvlfkxRgk,Ghetto Flex,Kabe,53,Ghetto Flex,4/16/2019,0.796,,,,,,,,,,,
1UJU0fACycSMSDDyKtThyN,Worldwide,Otsochodzi,45,Worldwide,12/12/2018,0.79,,,,,,,,,,,
4ogDI1pxczM40LfveHO188,candy.doll,schafter,59,hors d'oeuvre,10/31/2018,0.717,,,,,,,,,,,
7r3oAZHfnjuPNOsp8S8NvP,"Bad Boy (feat. Beteo, ReTo & Siles)",Kubi Producent,55,"Bad Boy (feat. Beteo, ReTo & Siles)",12/20/2018,0.732,,,,,,,,,,,
2hyh9YvwFB0cGjvyGk6Sxo,Robię Yeah (prod.by FRNKIE),K Koke,57,Robię Yeah (prod.by FRNKIE),1/24/2019,0.718,,,,,,,,,,,
4mm8Ia1SKncoc2CKN5OEhN,Sezon,Otsochodzi,54,Miłość,2/1/2019,0.805,,,,,,,,,,,
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,TESTING,5/25/2018,0.85,,,,,,,,,,,
0dw5cuCL6pnmBE1y2LcOQi,Dvd,Mlodyskiny,55,Dvd,7/29/2018,0.821,,,,,,,,,,,
7C5CJmbJiTv8sRV9uY5qpN,San Andreas,Zeamsone,54,777,9/28/2018,0.593,,,,,,,,,,,
4I0R7t0kvVTlqQGpDp0GXl,Bestia,Young Igi,48,Bestia,9/21/2018,0.496,,,,,,,,,,,
3QTRN8VbMCWm7RTWUJyeEn,Porsche,Kukon,55,Piękny ból,9/8/2018,0.703,,,,,,,,,,,
7KMMRJ4dtn1rFXCXseKzYc,Euforia,Otsochodzi,45,Euforia,9/17/2018,0.761,,,,,,,,,,,
4cIEQ6n11b04xjMqZri4ui,Nowy Kolor,Otsochodzi,57,Nowy Kolor,11/24/2017,0.694,,,,,,,,,,,
54NQP70Bn4nAspwZODu732,Casablanca,BLACHA,55,Casablanca,7/29/2018,0.715,,,,,,,,,,,
0Ha2AZQ1cHCxycIpmLyKeg,Superman,Kubi Producent,51,Superman,7/13/2018,0.773,,,,,,,,,,,
4JfmN8cwHrE4sxXrAPPPNV,La vida loca,White 2115,44,La vida loca,5/16/2018,0.665,,,,,,,,,,,
55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,73,SWISH,7/25/2018,0.884,,,,,,,,,,,
75uMCtWUBM6OnmqKSG3WGD,Uśmiech,Siles,50,Uśmiech,7/3/2018,0.705,,,,,,,,,,,
6DB2KOEwHnjkgEnBt5SdeJ,Mask Off - Remix,Future,68,Mask Off (Remix),5/23/2017,0.727,,,,,,,,,,,
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,87,?,3/16/2018,0.74,,,,,,,,,,,
7FYHbpT005CqRulSFkBC81,Noc,White 2115,45,Noc,2/14/2018,0.698,,,,,,,,,,,
4M1McbiEQSJmMyaGjWDXJm,Visa,TACONAFIDE,56,"Soma 0,5 mg",4/13/2018,0.786,,,,,,,,,,,
6gR20bwZSjSEeXrCMBEOsy,MINIMINI,2K,57,BORuto,3/5/2018,0.71,,,,,,,,,,,
3OUPJPD1OmFd8gL7ztY9v8,Yelo,C. Tangana,67,Yelo,1/9/2020,0.825,,,,,,,,,,,
4jLFEYbIYqNWnxbuLEf7z5,Malportau,Big Soto,62,Malportau,12/20/2019,0.903,,,,,,,,,,,
2b6i9zx3ULzKrNWmyP0ePD,C90 (Remix),John C,78,C90 (Remix),12/18/2019,0.867,,,,,,,,,,,
2H2pkZBzWDX2TzGW7sp014,"Like Boss - Remix (feat. Duki, Bizarrap, Akapellah, Polima Westcoast, Moonkey, Zanto, Santoz)",Frijo,69,"Like Boss (Remix) (feat. Duki, Bizarrap, Akapellah, Moonkey, Polima Westcoast, Santoz, Zanto)",12/13/2019,0.853,,,,,,,,,,,
5WFgOLufm9ZVXwVhFy6OoJ,"Polimá Westcoast: Bzrp Music Sessions, Vol. 19",Bizarrap,70,"Polimá Westcoast: Bzrp Music Sessions, Vol. 19",12/3/2019,0.933,,,,,,,,,,,
2wK7D7i9bfVt3uLjFsZSEU,FULL ICE (prod. ORODEMBOW),Ysy A,65,HECHO A MANO,11/11/2019,0.744,,,,,,,,,,,
2XGU82Lx8urLynWSdJ2ehz,Sake,WE$T DUBAI,63,Sake,12/27/2019,0.971,,,,,,,,,,,
0WgQzf1vVHq7qMHbD3y528,Flashes,ODDLIQUOR,23,Flashes,1/15/2020,0.763,,,,,,,,,,,
0eo85yo2kaUvjBHOa4iQX6,Criminal,Neo Pistea,65,Criminal,10/3/2019,0.91,,,,,,,,,,,
1WRIN4Liz3nmoE5njV8aNO,Viernes 13,KAKTOV,60,Viernes 13,12/13/2019,0.888,,,,,,,,,,,
5xdcexmwIyI4PaQmCW9sfC,Mentira,Kinder Malo,55,Mentira,12/20/2019,0.652,,,,,,,,,,,
1EoEU4HY57qaITp06TkC6B,Goteo,Duki,79,Goteo,8/7/2019,0.473,,,,,,,,,,,
51CmC2Dx6cvWJxbsdcpu76,Ánimo (feat. Duki & Midel),Khea,66,Ánimo (feat. Duki & Midel),11/7/2019,0.817,,,,,,,,,,,
5vsw7geyJhGKGHPDyEFXcJ,Boss,La Zowi,53,Boss,12/10/2019,0.806,,,,,,,,,,,
0MM4gg000HQECKoUwko5nO,Simón,Yung Sarria,51,Simón,3/21/2018,0.947,,,,,,,,,,,
0mNeYPJ73C5d4vLG8X2gp2,En Bajita,Young Martino,52,En Bajita,12/27/2019,0.615,,,,,,,,,,,
1lrXyBS39TE6tOoYgS6I5x,"Chico, Qué Te Pasa?",Pekeño 77,49,EP3: Conocí La Muerte y No Era Tan Mala,12/13/2019,0.838,,,,,,,,,,,
4bdYtEW0Zb859oQWYjeVmC,Cara de Diablo,Midel,66,Cara de Diablo,11/28/2019,0.786,,,,,,,,,,,
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,Bad Bunny,79,X 100PRE,12/23/2018,0.826,,,,,,,,,,,
2Zbw0nOYZoKU27sOYbrsv7,Fresko,Bhavi,71,Fresko,10/20/2019,0.856,,,,,,,,,,,
4FIlIWvpVffjZMkzhW1VhJ,Tamo Lindo,Pekeño 77,61,Tamo Lindo,9/27/2019,0.761,,,,,,,,,,,
5c5nIaR4AlqYK1cZhCBOKH,Plaqtudum - Frijo & Negro Dub Remix,Recayd Mob,45,Plaqtudum (Frijo & Negro Dub Remix),12/13/2019,0.877,,,,,,,,,,,
3Yk1AGCMd0y14z6t1dQ549,Buscando,Yung Sarria,42,Buscando,9/9/2017,0.797,,,,,,,,,,,
7xRWmHZ2wt3zDgM5mAL0JU,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,77,"Aleman: Bzrp Music Sessions, Vol. 15",9/13/2019,0.813,,,,,,,,,,,
52SDL4dHqN4YtBslw8o49E,DESFILAR MIS PENAS (prod. ASAN),Ysy A,60,HECHO A MANO,11/11/2019,0.758,,,,,,,,,,,
6JFR03uLMNMmZ3vgiXwskq,Perdón,Duki,61,Súper Sangre Joven,11/1/2019,0.749,,,,,,,,,,,
7EehFSuTqX5ufeVwajlnNa,Cómo Dímelo,Nicki Nicole,65,Recuerdos,11/8/2019,0.731,,,,,,,,,,,
2sGAug5sVVIZPbKRZs1nKs,NEGOCIANDO POR TIEMPO (prod. SHIGANT-G),Ysy A,55,HECHO A MANO,11/11/2019,0.609,,,,,,,,,,,
1zzaawknHz9bMofpqN1wVS,OTRO CHEKE,Rels B,66,Happy Birthday Flakko,10/17/2019,0.849,,,,,,,,,,,
3KQq8oz9Ww2ksC2T6Ma1gp,Samurai (feat. Big Soto),Lit Killah,57,Samurai (feat. Big Soto),10/31/2019,0.84,,,,,,,,,,,
4oAigy8x31z6Rno1EIxfND,A Punta de Espada,Duki,41,A Punta de Espada,10/17/2019,0.8,,,,,,,,,,,
290een9dkW2WikhYNqsMgH,ALMA (prod. 0-600),Ysy A,56,HECHO A MANO,11/11/2019,0.779,,,,,,,,,,,
2J3jxgfp6GWoBsMPIa20oC,Gan-Ga,Bryant Myers,74,Gan-Ga,7/26/2019,0.856,,,,,,,,,,,
6TesHoNPZGdcVjllhAuKJh,A$AP,Dillom,66,A$AP,9/27/2019,0.942,,,,,,,,,,,
13wxWKNLmPCPHmmAkpDNcc,A Mi Manera,Seven Kayne,55,A Mi Manera,10/24/2019,0.626,,,,,,,,,,,
4pAKlCNFJE6di1TQYk0N0i,Te Lo Advertí,Ecko,60,Te Lo Advertí,9/27/2019,0.726,,,,,,,,,,,
4YnxNg5lHjLuBzm2uNy26K,Titi Flaco,Pekeño 77,52,Titi Flaco,11/8/2019,0.913,,,,,,,,,,,
2p89F5HPntIfuJ1SnuPoeK,"¿CÓMO TE VA, QUERIDA?",Rels B,69,Happy Birthday Flakko,10/17/2019,0.929,,,,,,,,,,,
6ehHyisIFQg3yrZM0VBzH6,LA LATINA,Rels B,64,LA LATINA,9/18/2019,0.846,,,,,,,,,,,
5YF2z4WThIpLNNcByTimJA,No Creo,Big Soto,55,No Creo,9/27/2019,0.8,,,,,,,,,,,
5W6445TK7A4ZU0WR6iGKZz,Detenido,Pekeño 77,59,Detenido,9/6/2019,0.769,,,,,,,,,,,
57x0IGrEHEdoy5QMBlcitJ,Mucha Data,Cazzu,69,Error 93,6/3/2019,0.695,,,,,,,,,,,
6onJ9L9XvgDuXJab5LtQTI,Zigzag,Bhavi,61,Zigzag,7/31/2019,0.897,,,,,,,,,,,
1KfIZjptrvN6jUpUzzRYiD,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),Felp 22,63,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),6/21/2019,0.774,,,,,,,,,,,
2IpcmLHyI2eOtFpZLRgomq,Superglue,Dillom,63,Superglue,12/5/2018,0.887,,,,,,,,,,,
6MbSMSXrSlvsyHf4kcaLQi,No Puedo,Paulo Londra,73,Homerun,5/23/2019,0.792,,,,,,,,,,,
5UKKau8AB449VK4xnWLg0B,Un Minutito,Aleman,58,Humo en la Trampa,4/20/2019,0.962,,,,,,,,,,,
2ALcaaW3YYMo08fotltKHC,Animal,Eladio Carrion,58,Animal,7/5/2019,0.752,,,,,,,,,,,
624AL3EwsrgGIp6bdwmXgo,Hitboy,Duki,66,Hitboy,6/5/2019,0.812,,,,,,,,,,,
1VwHD3Rxkh9GlV7MoDzVDz,Toma,Neutro Shorty,47,Apokalypsis,7/26/2019,0.882,,,,,,,,,,,
1j44jBqva5YwRKsbYF3tPA,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap,42,"Pekeño 77: Bzrp Music Sessions, Vol. 5",5/27/2019,0.796,,,,,,,,,,,
0OWcpVA83HI8Pb5DybDuoX,"Tumbando el Club (feat. C.R.O., Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",Neo Pistea,69,"Tumbando el Club (feat. C.R.O., Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) [Remix]",3/27/2019,0.882,,,,,,,,,,,
2QnK6yqqcI4Q25DGlDNc9Y,Rangos,Pekeño 77,10,Rangos,3/17/2019,0.945,,,,,,,,,,,
6it15CsDlkqB7N4lF0C1qM,Caro,Bad Bunny,77,X 100PRE,12/23/2018,0.651,,,,,,,,,,,
3ZSJ9dq65zznUM20jfZqbu,Todo de Oro,Ysy A,59,Todo de Oro,7/2/2019,0.877,,,,,,,,,,,
0jeS8PyyIRAG0A3t5DtL71,La Playa,Myke Towers,79,La Playa,4/9/2019,0.796,,,,,,,,,,,
5nLJL6DLanZaAq8DVkBs62,La Clase,Cazzu,61,Error 93,6/3/2019,0.849,,,,,,,,,,,
4ECPtHdw6cJcSXcfsXRZ9r,MOSH,Polimá Westcoast,55,MOSH,7/12/2019,0.82,,,,,,,,,,,
0kELB413kQh5WBO2acvnfW,Calientito Boyz,Young Eiby,36,Calientito Boyz,7/12/2019,0.718,,,,,,,,,,,
3dLiBBKbeUIhzGNeuo5JGS,Sin Culpa (feat. DrefQuila),Duki,69,Sin Culpa (feat. DrefQuila),12/7/2018,0.641,,,,,,,,,,,
1wdAd6JuFOaFfLbzNXPR0Y,Si No Fue Asi,Midel,55,Si No Fue Asi,6/14/2019,0.71,,,,,,,,,,,
73I8DHgYBcQ2MzvfByHKUd,Tsunami,Bipo Montana,49,Tsunami,6/21/2019,0.762,,,,,,,,,,,
6kIjEtjnuvhGuHPhYW7WhB,Me Despierto,Ecko,48,Me Despierto,6/7/2019,0.818,,,,,,,,,,,
4gETXGy39voJGFbvyYJ6gC,Humo en la Trampa,Aleman,67,Humo en la Trampa,4/20/2019,0.917,,,,,,,,,,,
1zMiePWukCo5o7LfvmAFfI,Free Life,K-Y-O,37,Free Life,7/3/2019,0.769,,,,,,,,,,,
4qajjURlmtTy1dRrZ3qowl,Sigo Fresh,Fuego,61,Sigo Fresh,2/13/2019,0.716,,,,,,,,,,,
3HgTImJQaKLT4jCOsWjrJB,BEACH WITH MY BIX,Young Cister,56,XTACISS,11/9/2018,0.702,,,,,,,,,,,
08fDeQNLTu0bZnT6tRcXUP,Osiris,Matstubs,48,Destined,1/7/2020,0.301,,,,,,,,,,,
12g7rZrJPk2wvi7UFzgeGR,Eyes Closed,Teri Miko,32,Eyes Closed,1/16/2020,0.399,,,,,,,,,,,
5a2dsl9XD05WBQtSCAkTdF,Disconnected,Lucchii,36,Disconnected,1/13/2020,0.512,,,,,,,,,,,
5VXe4JgzaRi49RgFhVFfuQ,911 - Tom Wilson Remix,Ellise,53,911 (Tom Wilson Remix),12/18/2019,0.621,,,,,,,,,,,
3daKw0CwgbuSvRkseIMiTK,ANXIETY,KLOUD,42,PRIMAL,1/13/2020,0.519,,,,,,,,,,,
1pOMEMYb6xf6m3A9xGeFAq,Heartless,Miles Away,45,Heartless,10/31/2019,0.47,,,,,,,,,,,
3Zk7RiAdIeNoRS4aSDuBA0,Inside,Jagsy,34,Inside,1/15/2020,0.526,,,,,,,,,,,
1EDp2rxkQSznqL2u5H5Z5U,ERROR,KLOUD,53,ERROR,11/18/2019,0.575,,,,,,,,,,,
5ATPmYmebwGW0BhUMI1taA,Virtuoso,Sace,42,Virtuoso,11/11/2019,0.455,,,,,,,,,,,
44nqAv5AJsgNuMoBkgtl1a,Better Times,Psylla,10,Better Times,1/14/2020,0.305,,,,,,,,,,,
57GORlpaqvtmt7KsEup7UU,You Dont Know,Sweeper,35,Animate,11/22/2019,0.549,,,,,,,,,,,
2lFRdmPzu6MaNf588z5od7,Alone,Kløn,31,Alone,1/15/2020,0.596,,,,,,,,,,,
4eex3lCsrRlUgwue8C3R0O,Hollywood's Bleeding,Egzod,51,Hollywood's Bleeding,12/11/2019,0.373,,,,,,,,,,,
0rG2BChMZVu4thkwM7i7Y1,Astronomia,32Stitches,52,Astronomia,12/9/2019,0.614,,,,,,,,,,,
5jaCENu4mOuHJoAyAbVLba,Destined,Matstubs,43,Destined,1/7/2020,0.5,,,,,,,,,,,
4wQSqT7IwKU60WqXs0qLdO,Lies - ATLAST Remix,KLOUD,42,Lies (Remixes),10/30/2019,0.494,,,,,,,,,,,
7Iace73p6DR3nzZPmwnjpX,Lava Lamp,Luude,49,Lava Lamp,12/16/2019,0.621,,,,,,,,,,,
3syzTZ5e8XhloHPecsOoDq,Poison,Coopex,47,Poison,12/20/2019,0.428,,,,,,,,,,,
3SmytDq4CeZ3nKE9777qEx,Save My Grave,Zeds Dead,54,We Are Deadbeats (Vol. 4),1/14/2020,0.604,,,,,,,,,,,
0Czg21zFuXypqp9S76d4TC,different,Jaydon Lewis,39,different,1/9/2020,0.892,,,,,,,,,,,
7yle4EK9gfIin6lQsAjCL9,Oops!... I Did It Again,why mona,52,Oops!... I Did It Again,12/13/2019,0.798,,,,,,,,,,,
6CnxdpRiwZHxWFzeEkPRHv,Chasing Light - Pt. 2,MEMBA,52,Chasing Light (Pt. 2),11/29/2019,0.636,,,,,,,,,,,
7t7HQLZMu0E9ljRCmnqkU6,Sacrifice,Hex Cougar,47,Sacrifice,12/5/2019,0.453,,,,,,,,,,,
4xoHBWqRYCxRFvAoDV4YDt,Come Back - Revoke Remix,Sarcastic Sounds,44,Come Back (Remixes),11/7/2019,0.538,,,,,,,,,,,
48lOCW4IXLIS1h4nzA0tV0,On My Own,BRAN,25,On My Own,1/17/2020,0.522,,,,,,,,,,,
3bW9ziSoYVMIAB7izmxKSF,Blood Moon,Tarro,51,Blood Moon,11/8/2019,0.457,,,,,,,,,,,
03RgUMMhlJNQdKKMpWogIt,Animate,Sweeper,42,Animate,11/22/2019,0.478,,,,,,,,,,,
5OLFWs2w0Rbujg02HIDmip,All in My Head,xChenda,42,All in My Head,1/8/2020,0.315,,,,,,,,,,,
4ZkoVCql1LeggKfufm6PG7,Eclypse,BEATSMASH,38,Eclypse,1/10/2020,0.367,,,,,,,,,,,
7lmWLVGB3A8w62J6opghk0,Awake,TWO LANES,42,Drifting,5/31/2019,0.5,,,,,,,,,,,
35a8WpjqbsqmjHO3BL3W9N,Lies,BEATSMASH,42,Lies,11/20/2019,0.505,,,,,,,,,,,
7gEsNX68VQqSReCmpx4nkL,Dive,Cozmoe,42,Dive,12/11/2019,0.693,,,,,,,,,,,
53OLyqsuHE2Kzhex8FdBQu,I’m Fine,William Black,52,Pages,8/22/2019,0.662,,,,,,,,,,,
6m0ea8JV7U0pkCV7UAPOL9,Satellite,Cozmoe,40,Satellite,11/13/2019,0.543,,,,,,,,,,,
3NivHilTTTs8SQwp51yG0X,Angst,INZO,53,Angst,11/21/2019,0.283,,,,,,,,,,,
2b9l0MfkLgkBIi4Ee8iinZ,Keep Working,Vaski,45,Keep Working,12/4/2019,0.701,,,,,,,,,,,
0PjIiWo8wKw6frO33VXdOC,Signals,TRY Deny,42,Signals,11/11/2019,0.253,,,,,,,,,,,
5by13EceSIj3JLbSQDvDR0,lift me from the ground - Jaron Remix,San Holo,47,album1 (a lot of remixes),12/20/2019,0.541,,,,,,,,,,,
5GHYC1l4PPPfL30CoOuCvE,Hurts Like Hell,Evernone,47,Hurts Like Hell,1/3/2020,0.591,,,,,,,,,,,
4MHQS0NA1D6vUsepLzi1ox,Heartbeats,Fairlane,46,Heartbeats,7/25/2019,0.527,,,,,,,,,,,
4IFD94sks6j8Bhc4XXIXnz,Hourglass,Hex Cougar,49,Hourglass,11/14/2019,0.545,,,,,,,,,,,
78IafDC0fc0WB2NmUTZ7xe,Back to You,TWO LANES,47,Drifting,5/31/2019,0.634,,,,,,,,,,,
2f9DXoTIgCp7XroN5jY3qc,Out of Sight,N3WPORT,49,Out of Sight,12/20/2019,0.366,,,,,,,,,,,
7GIX1WStJ3Ca9wmlTajYFz,Alive,Snavs,50,Alive,10/4/2019,0.439,,,,,,,,,,,
39f1irYFzZL2QKcHFe2zFY,Planet Earth,Jinco,49,Planet Earth,11/15/2019,0.564,,,,,,,,,,,
29a1MGb3WfxfPUUQl40gYA,Ruins,William Black,44,Pages,8/22/2019,0.444,,,,,,,,,,,
7sAJ1vUvwOb6qGx73SOrJC,Mercury,Fytch,48,Mercury,10/18/2019,0.41,,,,,,,,,,,
3RTpju2fAuGPRLRW19zRDC,Control,Levianth,41,Control,12/16/2019,0.595,,,,,,,,,,,
44AIhFBXRCwSrQD7RQSBoz,Breathe,T-Mass,32,Breathe,1/17/2020,0.513,,,,,,,,,,,
13UKSWQZOcHltJ7QBiR1Xt,When You Need Me,Silent Child,46,When You Need Me,11/29/2019,0.452,,,,,,,,,,,
0OVuPydvNK0mYkv9F1379v,Calamity,Psylla,41,Calamity,11/26/2019,0.594,,,,,,,,,,,
0mke2MXjPsEipNCtDUu7m6,so sad,Mike Vallas,43,so sad,11/1/2019,0.401,,,,,,,,,,,
1GTltgLJcpidR2q2Hlz3B2,Castles,LEVR,47,Castles,1/3/2020,0.35,,,,,,,,,,,
380kqOLJFYOciv38ELm3jr,Lost in the Space,Coopex,39,Lost in the Space,1/10/2020,0.582,,,,,,,,,,,
19UgUdi5wEziJJg239wPYU,Drifting - Tim Schaufert Remix,TWO LANES,43,Drifting (Remixes),11/22/2019,0.611,,,,,,,,,,,
0WEgOlUCB9nHPsoD8Ae4Zz,The Voices,dreamEater,48,The Voices,12/13/2019,0.411,,,,,,,,,,,
5D9ZeU2cczxUtzRDTpqLQZ,On My Own,Despotem,26,On My Own,1/17/2020,0.556,,,,,,,,,,,
7MD5qMLhP1Xll1yACGFR2h,Back Together,William Black,44,Pages,8/22/2019,0.537,,,,,,,,,,,
6GMpuTTdPQSfgLaES3istZ,Go,Uplink,47,Go,8/30/2019,0.495,,,,,,,,,,,
5ZV4DlvKZQ6QHbvKWKtnhj,Fallout,The FifthGuys,51,Fallout,11/4/2019,0.551,,,,,,,,,,,
1cp8YZVfVimXJc2LcaFjK4,Fall Hard,Bruer,45,Fall Hard,10/25/2019,0.598,,,,,,,,,,,
1LCG7BBh96DUUV6MuQhFad,Dance Monkey,Coopex,57,Dance Monkey,12/23/2019,0.566,,,,,,,,,,,
3DTGSsmqbK9wIkdse6aWfY,Distance,Squired,37,Distance,12/13/2019,0.544,,,,,,,,,,,
2UXd7o203nuQXQiZRbYCQp,Hole in the Earth,AWAY,46,Hole in the Earth,8/15/2019,0.619,,,,,,,,,,,
1epsUiCmy5UvIIeN5QpKwP,No Escape,2nd Life,49,No Escape,10/11/2019,0.526,,,,,,,,,,,
3dHJZqFEepODAStr62WGPD,Back to Black,Besomorph,49,Back to Black,11/18/2019,0.503,,,,,,,,,,,
0OsylRd3BPdrqKcy06am1w,A Little Less Conversation (feat. The Great Escape),Nebbra,57,A Little Less Conversation (feat. The Great Escape),12/6/2019,0.44,,,,,,,,,,,
7rfAUubPk9BrBNFApLJZcy,Lion,Alban Chela,38,Lion,1/10/2020,0.7,,,,,,,,,,,
75AFr8ZiYTy5hxON1bHlwB,Pull Me In,Inukshuk,42,Pull Me In,10/17/2019,0.259,,,,,,,,,,,
4ghPCY4RiRSFdkMhZDAwjd,W.Y.L.I.G.,The FifthGuys,49,W.Y.L.I.G.,9/26/2019,0.709,,,,,,,,,,,
6IzDxUO89KXpmw5Oqt1vcz,Insidious,TRVNSPORTER,36,Insidious,1/13/2020,0.521,,,,,,,,,,,
5G126blI4eRnbpb8PbPSH2,Infected Brain,Levianth,20,Infected Brain,1/17/2020,0.301,,,,,,,,,,,
5IUUqAHVeuy5z1gjcVifJo,Bring You Down,KDrew,45,Bring You Down,11/14/2019,0.702,,,,,,,,,,,
0OMQmKShxeq6osRrukRwId,Earned It,Despotem,41,Earned It,11/15/2019,0.43,,,,,,,,,,,
4K9xid96G3YmIvQZXN9SXg,Overthinker,INZO,65,Overthinker,7/23/2018,0.472,,,,,,,,,,,
4rCkOvQzY9ho7lZvRViM0O,Lovely,Midsplit,53,Lovely,5/22/2019,0.623,,,,,,,,,,,
0wpTXkivIBjIw9YfmiDLi2,Find You,Badrapper,5,Find You,2/27/2019,0.489,,,,,,,,,,,
5jO0lrPKHfhqRl2NcCTiGC,Say It Now,Coopex,47,Say It Now,12/13/2019,0.553,,,,,,,,,,,
2ua4WUIpQEciGWVUTPiCo4,I Don't Want That,Attom,44,I Don't Want That,11/8/2019,0.577,,,,,,,,,,,
1HtqhI19YOBclfQvyOO9HQ,By My Side,T-Mass,6,By My Side,5/1/2019,0.477,,,,,,,,,,,
6cSFenpNCXimCdnZf16XRU,Fake Love,The FifthGuys,49,Fake Love,10/11/2019,0.355,,,,,,,,,,,
6U491CbWdIA9xjsMS6LhKp,Eternal,Ericovich,40,Eternal,11/8/2019,0.465,,,,,,,,,,,
1s2xUbLU0bcNRWKK04X9NO,The Bottom (feat. Kellin Quinn),YULTRON,47,The Bottom (feat. Kellin Quinn),5/24/2019,0.562,,,,,,,,,,,
3QgbEaUUK0sQsDzpqsS1No,Stay Up,Gill Chang,43,Stay Up,11/11/2019,0.72,,,,,,,,,,,
0RTS8C9bflJF1f2aZh5muX,Back Down - Price Park Remix,TWO LANES,39,Drifting (Remixes),11/22/2019,0.728,,,,,,,,,,,
41knNw2OhgF9gouyy1squL,Hard,Noah Neiman,48,Hard,1/8/2020,0.496,,,,,,,,,,,
3GWomAWy6PxtyzlfqKhTIl,Drifting,TWO LANES,47,Drifting,5/31/2019,0.592,,,,,,,,,,,
55OVm2ZfT6oj0WdN64tSws,What You're Made Of,Arrested Youth,50,Sobville (Episode I),11/1/2019,0.792,,,,,,,,,,,
6ACRvx5KyZARgR9jwbPhlh,Believe I'm Leaving,Egzod,49,Believe I'm Leaving,9/19/2019,0.467,,,,,,,,,,,
5qBcafzXycpvGKiKCfTQjd,Arena,Fabian Mazur,62,Arena,9/18/2017,0.789,,,,,,,,,,,
5cZxMH8hF5NtPu5VINBmVr,Vans - King Kavalier Remix,Arrested Youth,54,Vans (The Remixes),6/21/2018,0.516,,,,,,,,,,,
1GRylyYKY3M9IRreLN8d0Z,Olympia,Falling North,45,Olympia,12/4/2019,0.521,,,,,,,,,,,
3Jz9ElQlyRUxuS1K2kMb6B,Labyrinth,Convex,45,Labyrinth,12/20/2019,0.467,,,,,,,,,,,
2YaSzINHB1xDU4zigrtR5f,We Don't Care,Matt Rysen,44,We Don't Care,1/3/2020,0.399,,,,,,,,,,,
07bCARhk2dH7hpMHd1DUJe,Damage,Outr3ach,42,Damage,11/15/2019,0.601,,,,,,,,,,,
4fxeVw0mf5eHVvunUtcVZG,What You Promised,Fairlane,47,What You Promised,5/23/2019,0.367,,,,,,,,,,,
6lvaLDCPjbxhC8EmNVHfIO,Dig,Arrested Youth,55,Sobville (Episode I),11/1/2019,0.595,,,,,,,,,,,
6HVDEt5JIvH2VAvz0AtB6r,Where We Goin',Jinco,42,Where We Goin',7/26/2019,0.562,,,,,,,,,,,
7qqoKikbfX9KvlVUCY9qKO,Patience,Egzod,44,Patience,8/9/2019,0.46,,,,,,,,,,,
4poqovyJtmlKMDnSz6QwsE,The Kid I Used to Know,Arrested Youth,50,Sobville (Episode I),11/1/2019,0.638,,,,,,,,,,,
1W3PmIlBplo5X5T67yLmY5,Rehén,Arcangel,66,Historias de un Capricornio,12/20/2019,0.76,,,,,,,,,,,
7JUvz8eMJTJYJ1dHYUcK7y,Loco por Verte,Los Hitmen,66,Loco por Verte,12/6/2019,0.771,,,,,,,,,,,
74j34STf8L6uADnTN69ohv,El Efecto - Remix,Rauw Alejandro,76,El Efecto (Remix),12/13/2019,0.771,,,,,,,,,,,
3WnFulxNJtoANf4r0FVkD6,Solo (with Rauw Alejandro),Jay Menez,63,Solo (with Rauw Alejandro),1/7/2020,0.837,,,,,,,,,,,
